Time,Tag,Code,Log
1679556159,GNSS,0,"$GNRMC,072158.000,A,2649.288491,N,07551.407451,E,0.00,91.28,230323,,,D,V*35"
1679556164,GNSS,0,
1679556169,GNSS,0,"$GNRMC,072159.000,A,2649.288602,N,07551.407057,E,0.00,91.28"
1679556174,GNSS,0,
1679556179,GNSS,0,"$GNRMC,072214.000,A,2649.290351,N,07551.405243,E,0.00,91.28,230323,,,D,V*3B"
1679556184,GNSS,0,
1679556189,GNSS,0,
1679556194,GNSS,0,
1679556199,GNSS,0,"$GNRMC,072230.000,A,2649.290937,N,07551.402974,E,0.00,91.28,230323,,,D,V*3F"
1679556204,GNSS,0,"$GNRMC,072245.000,A,2649.290674,N,07551.405225,E,0.00,91.28,230323,,,D,V*3D"
1679556209,GNSS,0,
1679556214,GNSS,0,
1679556219,GNSS,0,
1679556224,GNSS,0,"$GNRMC,072301.000,A,2649.290887,N,07551.405050,E,0.00,91.28,230323,,,D,V*3E"
1679556229,GNSS,0,
1679556234,GNSS,0,"$GNRMC,072316.000,A,2649.289909,N,07551.401279,E,0.00,91.28,230323,,,D,V*3A"
1679556239,GNSS,0,
1679556244,GNSS,0,"$GNRMC,07"
1679556249,GNSS,0,
1679556254,GNSS,0,"$GNRMC,072332.000,A,2649.289579,N,07551.403038,E,0.00,91.28,230323,,,D,V*32"
1679556259,GNSS,0,
1679556264,GNSS,0,
1679556269,GNSS,0,
1679556274,GNSS,0,"$GNRMC,072348.000,A,2649.289577,N,07551.403072,E,0.00,91.28,230323,,,D,V*3F"
1679556279,GNSS,0,
1679556284,GNSS,0,"$GNRMC,072403.000,A,2649.289376,N,07551.406454,E,0.00,91.28,230323,,,D,V*35"
1679556289,GNSS,0,
1679556294,GNSS,0,"$GNRMC,072404.000,A,2649.289376,N,07551.406454,E,0.00,9"
1679556299,GNSS,0,
1679556304,GNSS,0,"$GNRMC,072419.000,A,2649.289026,N,07551.403892,E,0.00,91.28,230323,,,D,V*3B"
1679556309,GNSS,0,
1679556314,GNSS,0,
1679556319,GNSS,0,
1679556324,GNSS,0,"$GNRMC,072435.000,A,2649.290454,N,07551.405432,E,0.00,91.28,230323,,,D,V*3C"
1679556329,GNSS,0,
1679556334,GNSS,0,"$GNRMC,072450.000,A,2649.290620,N,07551.406474,E,0.00,91.28,230323,,,D,V*3F"
1679556339,GNSS,0,
1679556344,GNSS,0,
1679556349,GNSS,0,
1679556354,GNSS,0,"$GNRMC,072506.000,A,2649.290314,N,07551.406260,E,0.00,91.28,230323,,,D,V*3C"
1679556359,GNSS,0,"$GNRMC,072521.000,A,2649.290292,N,07551.407121,E,0.00,91.28,230323,,,D,V*31"
1679556364,GNSS,0,
1679556369,GNSS,0,
1679556374,GNSS,0,
1679556379,GNSS,0,"$GNRMC,072537.000,A,2649.292211,N,07551.403025,E,0.00,91.28,230323,,,D,V*3E"
1679556384,GNSS,0,
1679556389,GNSS,0,
1679556394,GNSS,0,
1679556399,GNSS,0,"$GNRMC,072553.000,A,2649.290949,N,07551.403929,E,0.00,91.28,230323,,,D,V*3D"
1679556404,GNSS,0,
1679556409,GNSS,0,"$GNRMC,072608.000,A,2649.291908,N,07551.402975,E,0.00,91.28,230323,,,D,V*3C"
1679556414,GNSS,0,
1679556419,GNSS,0,"$GNRMC,072609.000,A,2649.292157,N,07551.403289,E,0.00,91.28"
1679556424,GNSS,0,"$GNRMC,072624.000,A,2649.290380,N"
1679556429,GNSS,0,
1679556434,GNSS,0,
1679556439,GNSS,0,
1679556444,GNSS,0,"$GNRMC,072640.000,A,2649.288820,N,07551.403533,E,0.00,91.28,230323,,,D,V*3C"
1679556449,GNSS,0,
1679556454,GNSS,0,
1679556459,GNSS,0,
1679556464,GNSS,0,"$GNRMC,072656.000,A,2649.289922,N,07551.400048,E,0.00,91.28,230323,,,D,V*33"
1679556469,GNSS,0,"$GNRMC,072711.000,A,2649.289705,N,07551.400338,E,0.00,91.28,230323,,,D,V*3E"
1679556474,GNSS,0,
1679556479,GNSS,0,
1679556484,GNSS,0,
1679556489,GNSS,0,"$GNRMC,072727.000,A,2649.291079,N,07551.392205,E,0.00,267.10,230323,,,D,V*0D"
1679556494,GNSS,0,
1679556499,GNSS,0,
1679556504,GNSS,0,"$GNRMC,072743.000,A,2649.289689,N,07551.396352,E,0.00,267.10,230323,,,D,V*08"
1679556509,GNSS,0,
1679556514,GNSS,0,
1679556519,GNSS,0,
1679556524,GNSS,0,
1679556529,GNSS,0,"$GNRMC,072800.000,A,2649.292217,N,07551.399842,E,0.00,290.48,230323,,,D,V*09"
1679556534,GNSS,0,
1679556539,GNSS,0,"$GNRMC,072816.000,A,2649.289717,N,07551.399969,E,0.00,290.48,230323,,,D,V*09"
1679556544,GNSS,0,
1679556549,GNSS,0,"$GNRMC,072832.000,A,2649.285892,N,07551.404485,E,0.00,290.48,230323,,,D,V*0D"
1679556554,GNSS,0,
1679556559,GNSS,0,
1679556564,GNSS,0,"$GNRMC,072833.000,A,2649.285807,N,07551.406062,E,0.00,290.48,230323,,,D,V*0F"
1679556569,GNSS,0,"$GNRMC,072849.000,A,2649.285708,N,0"
1679556574,GNSS,0,
1679556579,GNSS,0,
1679556584,GNSS,0,
1679556589,GNSS,0,
1679556594,GNSS,0,
1679556599,GNSS,0,"$GNRMC,072922.000,A,2649.287387,N,07551.393789,E,3.13,275.86,230323,,,D,V*0E"
1679556604,GNSS,0,
1679556609,GNSS,0,
1679556614,GNSS,0,"$GNRMC,072923.000,A,2649.287863,N,07551.393092,E,2.34,305.19,230323,,,D,V*07"
1679556619,GNSS,0,"$GNRMC,072939.000,A,2649.288513,N,07551.386"
1679556624,GNSS,0,
1679556629,GNSS,0,
1679556634,GNSS,0,
1679556639,GNSS,0,
1679556644,GNSS,0,"$GNRMC,072956.000,A,2649.279728,N,07551.386791,E,3.54,199.87,230323,,,D,V*03"
1679556649,GNSS,0,"$GNRMC,073012."
1679556654,GNSS,0,
1679556659,GNSS,0,
1679556664,GNSS,0,"$GNRMC,073013.000,A,2649.287269,N,07551.398920,E,1.74,233.35,230323,,,D,V*0A"
1679556669,GNSS,0,
1679556674,GNSS,0,"$GNRMC,073029.000,A,2649.285362,N,07551.404811,E,0.00,130.05,230323,,,D,V*0B"
1679556679,GNSS,0,
1679556684,GNSS,0,"$GNRMC,073045.000,A,2649.287861,N,07551.404250,E,0.00,130.05,230323,,,D,V*04"
1679556689,GNSS,0,
1679556694,GNSS,0,"$GNRMC,073046.000,A,2649.287861,N,07551.404250,E,0.00,130.05,230323,,,D,V*07"
1679556699,GNSS,0,
1679556704,GNSS,0,"$GNRMC,073102.000,A,2649.289918,N,07551.407992,E,0.00,114.81,230323,,,D,V*0B"
1679556709,GNSS,0,
1679556714,GNSS,0,
1679556719,GNSS,0,"$GNRMC,073118.000,A,2649.293597,N,07551.406621,E,0.00,234.31,230323,,,D,V*0C"
1679556724,GNSS,0,
1679556729,GNSS,0,"$GNRMC,073119.000,A,2649.293840,N,07551.405246,E,0.00,234.31,230323,,,D,V*0C"
1679556734,GNSS,0,
1679556739,GNSS,0,"$GNRMC,073135.000,A,2649.295483,N,07551.408071,E,0.00,234.31,230323,,,D,V*0C"
1679556744,GNSS,0,
1679556749,GNSS,0,"$GNRMC,073151.000,A,2649.294302,N,07551.402361,E,0.00,234.31,230323,,,D,V*09"
1679556754,GNSS,0,
1679556759,GNSS,0,"$GNRMC,073152.000,A,2649.294652,N,07551.402954,E,0.00"
1679556764,GNSS,0,
1679556769,GNSS,0,"$GNRMC,073208.000,A,2649.293158,N,07551.404918,E,0.00,234.31,230323,,,D,V*0E"
1679556774,GNSS,0,
1679556779,GNSS,0,
1679556784,GNSS,0,
1679556789,GNSS,0,"$GNRMC,073225.000,A,2649.293819,N,"
1679556794,GNSS,0,
1679556799,GNSS,0,"$GNRMC,073241.000,A,2649.301462,N,07551.406590,E,2.22,354.30,230323,,,D,V*0F"
1679556804,GNSS,0,
1679556809,GNSS,0,"$GNRMC,073242.000,A,2649.301505,N,07551.407180,E,0.00,354.30,230323,,,D,V*0A"
1679556814,GNSS,0,
1679556819,GNSS,0,"$GNRMC,073258.000,A,2649.289491,N,07551.405890,E,0.00,202.03,230323,,,D,V*04"
1679556824,GNSS,0,
1679556829,GNSS,0,"$GNRMC,073259.000,A,2649.2888"
1679556834,GNSS,0,
1679556839,GNSS,0,"$GNRMC,073315.000,A,2649.293272,N,07551.412903,E,0.00,1"
1679556844,GNSS,0,
1679556849,GNSS,0,"$GNRMC,073331.000,A,2649.295523,N,07551.411435,E,0.00,83.38,230323,,,D,V*3A"
1679556854,GNSS,0,
1679556859,GNSS,0,
1679556864,GNSS,0,
1679556869,GNSS,0,
1679556874,GNSS,0,"$GNRMC,073348.000,A,2649.295511,N,07551.416933,E,2.67,118.36,230323,,,D,V*07"
1679556879,GNSS,0,
1679556884,GNSS,0,
1679556889,GNSS,0,"$GNRMC,073405.000,A,2649.291088,N,07551.407553,E,0.00,305.95,230323,,,D,V*06"
1679556894,GNSS,0,
1679556899,GNSS,0,
1679556904,GNSS,0,
1679556909,GNSS,0,"$GNRMC,073422.000,A,2649.289637,N,07551.403436,E,0.00,305.95,230323,,,D,V*0E"
1679556914,GNSS,0,
1679556919,GNSS,0,
1679556924,GNSS,0,"$GNRMC,073439.000,A,2649.287175,N,07551.405616,E,2.48,128.83,230323,,,D,V*09"
1679556929,GNSS,0,
1679556934,GNSS,0,
1679556939,GNSS,0,
1679556944,GNSS,0,"$GNRMC,073456.000,A,2649.287973,N,07551.408913,E,0.00,103.20,230323,,,D,V*07"
1679556949,GNSS,0,"$GNRMC,073512.000,A,2649.295356,N,07551.402827,E,0.00,275.06,230323,,,D,V*02"
1679556954,GNSS,0,
1679556959,GNSS,0,
1679556964,GNSS,0,"$GNRMC,073513.000,A,2649.294906,N,07551.403236,E,0.00,275.06,230323,,,D,V*06"
1679556969,GNSS,0,"$GNRMC,073530.000,A,2649.289643,N,07551.399584,E,0.00,275.06,230323,,,D,V*0F"
1679556974,GNSS,0,
1679556979,GNSS,0,"$GNRMC,073531.000,A,2649.288271,N,07551.399454,E,0.00,275.06,230323,,,D,V*06"
1679556984,GNSS,0,"$GNRMC,073547.000,A,2649.282812,N,07551.395093,E,0.00,222.86,230323,,,D,V*0B"
1679556989,GNSS,0,
1679556994,GNSS,0,"$GNRMC,073548.000,A,2649.2812"
1679556999,GNSS,0,
1679557004,GNSS,0,
1679557009,GNSS,0,
1679557014,GNSS,0,"$GNRMC,073605.000,A,2649.278026,N,07551.399076,E,0.00,139.27,230323,,,D,V*01"
1679557019,GNSS,0,
1679557024,GNSS,0,"$GNRMC,073624.000,A,26"
1679557029,GNSS,0,
1679557034,GNSS,0,
1679557039,GNSS,0,"$GNRMC,07364"
1679557044,GNSS,0,
1679557049,GNSS,0,
1679557054,GNSS,0,
1679557059,GNSS,0,"$GNRMC,073658.000,A,2649.300220,N,07551.416358,E,2.98,21.52,230323,,,D,V*35"
1679557064,GNSS,0,
1679557069,GNSS,0,"$GNRMC,073659.000,A,2649.300117,N,07551.416509,E,2.58,27.50,230323,,,D,V*39"
1679557074,GNSS,0,"$GNRMC,073715.000,A,2649.299506,N,07551.419282,E,0.00,169.49,230323,,,D,V*02"
1679557079,GNSS,0,
1679557084,GNSS,0,"$GNRMC,073716.000,A,2649.301073,N,07551.419222,E,"
1679557089,GNSS,0,"$GNRMC,073732.000,A,2649.309101"
1679557094,GNSS,0,
1679557099,GNSS,0,
1679557104,GNSS,0,"$GNRMC,073733.000,A,2649.308381,N,07551.416345,E,0.00,169.49,230323,,,D,V*03"
1679557109,GNSS,0,"$GNRMC,073749.000,A,2649.301062,N,07551.407766,E,0.00,169.49,230323,,,D,V*0C"
1679557114,GNSS,0,
1679557119,GNSS,0,
1679557124,GNSS,0,
1679557129,GNSS,0,"$GNRMC,073806.000,A,2649.300315,N,07551.397669,E,2.15,347.74,230323,,,D,V*0C"
1679557134,GNSS,0,
1679557139,GNSS,0,
1679557144,GNSS,0,"$GNRMC,073823.000,A,2649.316882,N,07551.407207,E,2.95,7.42,230323,,,D,V*01"
1679557149,GNSS,0,
1679557154,GNSS,0,
1679557159,GNSS,0,
1679557164,GNSS,0,"$GNRMC,073840.000,A,2649.312330,N,07551.415176,E,0.00,88.14,230323,,,D,V*3E"
1679557169,GNSS,0,
1679557174,GNSS,0,
1679557179,GNSS,0,"$GNRMC,073857.000,A,2649.318760,N,07551.413057,E,0.00,88.14,230323,,,D,V*37"
1679557184,GNSS,0,
1679557189,GNSS,0,
1679557194,GNSS,0,
1679557199,GNSS,0,
1679557204,GNSS,0,
1679557209,GNSS,0,
1679557214,GNSS,0,"$GNRMC,073931.000,A,2649.293841,N,07551.395194,E,0.00,88.14,230323,,,D,V*3F"
1679557219,GNSS,0,
1679557224,GNSS,0,
1679557229,GNSS,0,
1679557234,GNSS,0,"$GNRMC,073948.000,A,2649.293841,N,07551.395018,E,0.00,88.14,230323,,,D,V*34"
1679557239,GNSS,0,
1679557244,GNSS,0,
1679557249,GNSS,0,"$GNRMC,074005.000,A,2649.2"
1679557254,GNSS,0,
1679557259,GNSS,0,"$GNRMC,074021.000,A,2649.291693,N,07551.397516,E,0.00,88.14,230323,,,D,V*3F"
1679557264,GNSS,0,
1679557269,GNSS,0,"$GNRMC,074022.000,A,2649.292106,N,07551.397783,E,0.00,88.14,230323,,,D,V*3A"
1679557274,GNSS,0,
1679557279,GNSS,0,"$GNRMC,074038.000,A,2649.292817,N,07551.395798,E,0.00,88.14,230323,,,D,V*30"
1679557284,GNSS,0,
1679557289,GNSS,0,"$GNRMC,074039.000,A,2649.292786,N,07551.395613,E,0.00,88.14,230323,,,D,V*34"
1679557294,GNSS,0,"$GNRMC,074055.000,A,2649.290893,N,07551.398000,E,0."
1679557299,GNSS,0,
1679557304,GNSS,0,
1679557309,GNSS,0,
1679557314,GNSS,0,"$GNRMC,074112.000,A,2649.286078,N,07551.401931,E,0.00,88.14,230323,,,D,V*3A"
1679557319,GNSS,0,
1679557324,GNSS,0,"$GNRMC,074113.000,A,2649.285552,N"
1679557329,GNSS,0,
1679557334,GNSS,0,"$GNRMC,074129.000,A,2649.286178,N,07551.399842,E,0.00,332.47,230323,,,D,V*04"
1679557339,GNSS,0,
1679557344,GNSS,0,
1679557349,GNSS,0,"$GNRMC,"
1679557354,GNSS,0,
1679557359,GNSS,0,"$GNRMC,074202.000,A,2649.283119,N,07551.399507,E,0.00,332.47,230323,,,D,V*00"
1679557364,GNSS,0,
1679557369,GNSS,0,"$GNRMC,074203.000,A,2649.282742,N,07551.399649,E,0.00,332.47,230323,,,D,V*01"
1679557374,GNSS,0,
1679557379,GNSS,0,
1679557384,GNSS,0,
1679557389,GNSS,0,"$GNRMC,074220.000,A,2649.270414,N,07551.395455,E,0.00,234.73,230323,,,D,V*0E"
1679557394,GNSS,0,"$GNRMC,074236.000,A,2649.261555,N,07551.383740,E,3.78,253.56,230323,,,D,V*07"
1679557399,GNSS,0,
1679557404,GNSS,0,"$GNRMC,074237.000,A,2649.261699,N,07551.384615,E,2.83,216.96,230323,,,D,V*0"
1679557409,GNSS,0,
1679557414,GNSS,0,"$GNRMC,074253.000,A,2649.267426,N,07551.380695,E,0.00,335.90,230323,,,D,V*0A"
1679557419,GNSS,0,
1679557424,GNSS,0,"$GNRMC,074254.000,A,2649.267181,N,07551.380166,E,0.00,335.90,230323,,,D,V*0E"
1679557429,GNSS,0,"$GNRMC,074310.000,A,2649.267621,N,07551.383333,E,0.00,335.90,230323,,,D,V*03"
1679557434,GNSS,0,
1679557439,GNSS,0,"$GNRMC,074311.000,A,2649.268077,N,07551.382934,E,0.00,335.90,230323,,,D,V*04"
1679557444,GNSS,0,
1679557449,GNSS,0,
1679557454,GNSS,0,"$GNRMC,074328.000,A,2649.286505,N,07551.402173,E,0.00,335.90,230323,,,D,V*0A"
1679557459,GNSS,0,
1679557464,GNSS,0,"$GNRMC,074345.000,A,2649.290716,N,07551.406771,E,0.00,96.27,230323,,,D,V*30"
1679557469,GNSS,0,
1679557474,GNSS,0,"$GNRMC,074346.000,A,264"
1679557479,GNSS,0,"$GNRMC,074402.000,A,2649.296475,N,07551.404187,E,0.00,96.27,230323,,,D,V*39"
1679557484,GNSS,0,
1679557489,GNSS,0,
1679557494,GNSS,0,"$GNRMC,074403.000,A,2649.295242,N,07551.405843,E,0.00,96.27,230323,,,D,V*39"
1679557499,GNSS,0,
1679557504,GNSS,0,
1679557509,GNSS,0,"$GNRMC,074420.000,A,2649.292689,N,07551.402669,E,0.00,96.27,230323,,,D,V*3D"
1679557514,GNSS,0,"$GNRMC,074436.000,A,2649.294112,N,07551.402520,E,0.00,96.27,230323,,,D,V*37"
1679557519,GNSS,0,
1679557524,GNSS,0,"$GNRMC,074437.000,A,2649.294475,N,07551.402391,E,0.00,96.27,230323,,,D,V"
1679557529,GNSS,0,
1679557534,GNSS,0,"$GNRMC,074453.000,A,2649.295647,N,07551.398275,E,0.00,96.27,230323,,,D,V*31"
1679557539,GNSS,0,
1679557544,GNSS,0,"$GNRMC,074454.000,A,2649.295711,N,07551.398305,E,0.00,96.27,230323,,,D,V*32"
1679557549,GNSS,0,"$GNRMC,074510.000,A,2649.292997,N,07551.404198,E,0.00,96.27,230323,,,D,V*30"
1679557554,GNSS,0,
1679557559,GNSS,0,"$GNRMC,074511.000,A,2649.293085,N,07551.405401,E,0.00,96.27,230323,,,D,V*3E"
1679557564,GNSS,0,"$GNRMC,074527.000,A,2649.296314,N,07551.421976,E,0.00,65.47,230323,,,D,V*34"
1679557569,GNSS,0,
1679557574,GNSS,0,"$GNRMC,074528.000,A,2649.295963,N,07551.420132,E,0.00,6"
1679557579,GNSS,0,
1679557584,GNSS,0,
1679557589,GNSS,0,"$GNRMC,074545.000,A,2649.295516,N,07551.411987,E,0.00,60.9"
1679557594,GNSS,0,
1679557599,GNSS,0,
1679557604,GNSS,0,"$GNRMC,07460"
1679557609,GNSS,0,
1679557614,GNSS,0,
1679557619,GNSS,0,
1679557624,GNSS,0,"$GNRMC,074619.000,A,2649.287286,N,07551.367535,E,5.36,222.36,230323,,,D,V*09"
1679557629,GNSS,0,
1679557639,GNSS,0,"$GNRMC,0746"
1679557644,GNSS,0,
1679557649,GNSS,0,"$GNRMC,074652.000,V,,,,,3.11,,,,,N,V*36"
1679557654,GNSS,0,"$GNRMC,074653."
1679557659,GNSS,0,
1679557664,GNSS,0,"$GNRMC,074654.000,A,2649.2842"
1656633606,GNSS,0,
1656633611,GNSS,0,
1656633616,GNSS,0,"$GNRMC,095519.000,V,,,,,0.30,,,,,N,V*35"
1656633621,GNSS,0,
1656633626,GNSS,0,"$GNRMC,095541.000,V,,,,,2.71,,,,,N,V*3F"
1656633631,GNSS,0,
1656633635,GNSS,0,"$GNRMC,095542.000,V,,,,,2.67,,,,,N,V*3B"
1656633636,GNSS,0,
1656633636,GNSS,0,"$GNRMC,095543.000,V,,,,,3.84,,,,,N,V*36"
1656633637,GNSS,0,"$GNRMC,09"
1656633638,GNSS,0,
1656633638,GNSS,0,"$GNRMC,095545.000,V,,,,,2.55,,,,,N,V"
1656633639,GNSS,0,
1656633640,GNSS,0,"$GNRMC,095546.000,V,,,,,4.16,,,,,N,V*3F"
1656633640,GNSS,0,
1656633641,GNSS,0,"$GNRMC,095547.000,V,,,,,2.80,,,,,N,V*37"
1656633641,GNSS,0,
1656633642,GNSS,0,"$GNRMC,095548.000,V,,,,,5.89,,,,,N,V*36"
1656633643,GNSS,0,
1656633643,GNSS,0,"$GNRMC,095549.000,V,,,,,2.28,,,,,N,V*3B"
1656633644,GNSS,0,
1656633645,GNSS,0,"$GNRMC,095550.000,V,,,,,2.46,,,,,N,V*3B"
1656633645,GNSS,0,
1656633646,GNSS,0,"$GNRMC,095551.000,V,,,,,2.27,,,,,N,V*3D"
1656633647,GNSS,0,
1656633647,GNSS,0,"$GNRMC,095552.000,V,,,,,2.20,,,,,N,V*39"
1656633648,GNSS,0,
1656633648,GNSS,0,"$GNRMC,095553.000,V,,,,,1.64,,,,,N,V*3B"
1656633649,GNSS,0,
1656633650,GNSS,0,"$GNRMC,095554.000,V,,,,,1.01,,,,,N,V*3F"
1656633650,GNSS,0,"$GNRMC,095555.000,V,"
1656633651,GNSS,0,
1656633606,GNSS,0,
1656633611,GNSS,0,"$GNRMC,095618.000,V,,,,,0.49,,,,,N,V*39"
1656633616,GNSS,0,
1656633621,GNSS,0,"$GNRMC,095619.000,V,,,,,3.55,,,,,N,V*36"
1656633626,GNSS,0,
1656633631,GNSS,0,
1679565398,GNSS,0,"$GNRMC,095637.000,A,2649.317291,N,07551.367421,E,0.00,106.43,230323,,,D,V*07"
1679565403,GNSS,0,
1679565408,GNSS,0,
1679565413,GNSS,0,"$GNRMC,095654.000,A,2649.311977,N,07551.361513,E,0.00,106.43,230323,,,D,V*01"
1679565418,GNSS,0,
1679565423,GNSS,0,
1679565428,GNSS,0,"$GNRMC,095711.000,A,2649.308926,N,07551.372393,E,0.00"
1679565433,GNSS,0,
1679565438,GNSS,0,
1679565443,GNSS,0,
1679565448,GNSS,0,"$GNRMC,095728.000,A,2649.295663,N,07551.399900,E,4.88,113.50,230323,,,D,V*07"
1679565453,GNSS,0,
1679565458,GNSS,0,
1679565463,GNSS,0,"$GNRMC,095745.000,A,2649.294766,N,07551.396524,E,0.00,112.38,230323,,,D,V*07"
1679565468,GNSS,0,
1679565473,GNSS,0,
1679565478,GNSS,0,"$GNRMC,095803.000,V,,,,,0.07,,,,,N,V*37"
1679565483,GNSS,0,
1679565488,GNSS,0,"$GNRMC,095804.000,V,,,,,0.13,,,,,N,V*35"
1679565493,GNSS,0,
1679565498,GNSS,0,"$GNRMC,095805.000,V,,,,,0.14,,,,,N,V*33"
1679565503,GNSS,0,"$GNRMC,095827.000,V,,,,,0.12,,,,,N,V*35"
1679565508,GNSS,0,
1679565513,GNSS,0,"$GNRMC,095828.000,V,,,,,0.14,,,,,N,V*3C"
1679565518,GNSS,0,"$GNRMC,095845.000,A,2649.291875,N,07551.393636,E,0.00,283.08,230323,,,D,V*0D"
1679565523,GNSS,0,
1679565528,GNSS,0,"$GNRMC,095846.000,A,2649.291762,N,07551.393807,E,0.00,283.08,230323,,,D,V*0B"
1679565533,GNSS,0,
1679565538,GNSS,0,
